"agentactsinlocation","stateorprovince","visualizablescene"
"agentactsinlocation","televisionstation","city"
"agentactsinlocation","terroristorganization","agent"
"agentactsinlocation","tradeunion","city"
"agentactsinlocation","trainstation","geopoliticalorganization"
"agentactsinlocation","transportation","city"
"agentactsinlocation","transportation","visualizablescene"
"agentactsinlocation","university","agent"
"agentactsinlocation","university","building"
"agentactsinlocation","university","city"
"agentactsinlocation","university","company"
"agentactsinlocation","university","continent"
"agentactsinlocation","university","country"
"agentactsinlocation","university","county"
"agentactsinlocation","university","geopoliticallocation"
"agentactsinlocation","university","geopoliticalorganization"
"agentactsinlocation","university","hotel"
"agentactsinlocation","university","location"
"agentactsinlocation","university","museum"
"agentactsinlocation","university","stateorprovince"
"agentactsinlocation","university","street"
"agentactsinlocation","university","trail"
"agentactsinlocation","university","visualizablescene"
"agentactsinlocation","visualartist","city"
"agentactsinlocation","visualizablescene","country"
"agentactsinlocation","website","city"
"agentactsinlocation","website","country"
"agentactsinlocation","website","geopoliticallocation"
"agentactsinlocation","website","publication"
"agentactsinlocation","winery","geopoliticallocation"
"agentactsinlocation","winery","street"
"agentbelongstoorganization","actor","biotechcompany"
"agentbelongstoorganization","actor","city"
"agentbelongstoorganization","actor","company"
"agentbelongstoorganization","actor","county"
"agentbelongstoorganization","actor","musicartist"
"agentbelongstoorganization","actor","recordlabel"
"agentbelongstoorganization","actor","sportsteam"
"agentbelongstoorganization","actor","university"
"agentbelongstoorganization","actor","website"
"agentbelongstoorganization","agent","city"
"agentbelongstoorganization","architect","newspaper"
"agentbelongstoorganization","astronaut","governmentorganization"
"agentbelongstoorganization","athlete","agent"
"agentbelongstoorganization","athlete","bank"
"agentbelongstoorganization","athlete","city"
"agentbelongstoorganization","athlete","company"
"agentbelongstoorganization","athlete","nonprofitorganization"
"agentbelongstoorganization","athlete","sportsleague"
"agentbelongstoorganization","athlete","sportsteam"
"agentbelongstoorganization","athlete","stateorprovince"
"agentbelongstoorganization","athlete","university"
"agentbelongstoorganization","automobilemaker","automobilemaker"
"agentbelongstoorganization","bank","geopoliticallocation"
"agentbelongstoorganization","bank","governmentorganization"
"agentbelongstoorganization","blog","blog"
"agentbelongstoorganization","building","city"
"agentbelongstoorganization","celebrity","company"
"agentbelongstoorganization","celebrity","newspaper"
"agentbelongstoorganization","celebrity","nongovorganization"
"agentbelongstoorganization","celebrity","recordlabel"
"agentbelongstoorganization","celebrity","website"
"agentbelongstoorganization","ceo","attraction"
"agentbelongstoorganization","ceo","automobilemaker"
